label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,A1T0,A3T0,A4T0,A5T0,A5T1,A6T0,blank,blank_20230306201833,blank_20230307115508,blank_20230306165253,blank_20230307143122,blank_20230307140540,blank_20230306132712,O1T0,O1T2,O2T0,O2T1,O2T2,O4T0,O5T0,W1T0,W2T0,W2T1,W3T0,W3T1,W4T0,W4T1,Y1T2,Y2T0,Y4T0,Y4T1,Y5T1
g,260,260,4,175.023483,13.664,0.620353,[M+H]+,,Aconitate,Aconitate,C6H6O6,0.006,1.307719,175.023483,353094.62,1462707.00,964215.25,832614.75,1150932.38,989373.31,150.28,5457.52,3054.60,3518.94,1923.41,4432.53,0.00,478297.88,575374.00,169890.39,334202.41,884404.69,373937.75,701015.25,454853.84,829894.69,1414968.00,1099517.00,653487.00,164484.50,844995.56,963507.50,1657244.50,1011027.00,1242076.25,376993.00
g,263,263,0,174.112579,2.906,0.295307,[M+H]+,,Hexanoylglycine,Hexanoylglycine,C8H15NO3,0.144,0.613463,174.112579,36192.15,90634.02,215509.08,236557.80,422332.84,337719.91,12349.82,11685.89,11260.54,10606.37,16930.46,11785.45,8524.76,220151.61,183993.27,115601.24,4612.12,66178.71,87414.09,180544.14,1160036.88,1551141.38,2454577.75,2414522.75,648289.69,543537.31,960385.25,1256266.50,2302597.25,677499.75,2094529.62,238788.06
g,264,264,25,174.112427,4.308,0.775805,[M+H]+,,Hexanoylglycine,Hexanoylglycine,C8H15NO3,1.258,0.262913,174.112427,149123.27,605982.56,967804.75,1182927.00,2177028.75,920975.06,23972.39,21414.78,10786.71,21939.25,21482.63,23934.65,22748.90,615243.50,666056.81,275042.53,17258.68,349910.09,350532.09,668149.38,6183248.50,4928381.50,6169186.50,6904480.50,2927283.75,3089334.75,3453203.75,5292548.50,8750980.00,3910047.75,7261560.00,1676456.62
g,267,267,0,174.055008,7.082,0.186455,[M+H]+,,Quinaldic acid,Quinaldic acid,C10H7NO2,0.002,0.263000,174.055008,40081.76,133549.86,89211.41,196028.27,108665.02,170952.89,3304.52,1462.23,2627.52,3054.10,1873.43,3220.37,2638.23,111554.25,90801.81,81710.20,56473.52,261359.86,90530.04,102212.76,329066.00,258012.88,148949.59,351393.72,95490.95,104775.10,141291.31,125087.82,326252.19,204062.95,207782.98,59306.95
g,268,268,24,173.091843,12.460,0.724416,[M+H]+,,Glycylproline,Glycylproline,C7H12N2O3,0.260,1.322313,173.091843,1048326.06,7040044.00,7100664.00,3339067.75,6601747.50,7286735.50,4423.42,22461.21,25451.62,29765.04,16462.21,37240.50,5978.92,13039043.00,9324191.00,4857742.00,2366470.25,7452342.50,7571789.50,12204907.00,6165800.50,11303167.00,12702259.00,9671644.00,7369429.50,4850922.50,11809784.00,9195375.00,10827877.00,7085300.00,7650373.50,7201119.50
g,269,269,31,175.118790,17.350,0.832104,[M+H]+,,L-Arginine,L-Arginine,C6H14N4O2,0.520,0.958472,175.118790,1196108.38,1172501.88,1166664.88,637008.94,1598812.00,800492.31,30096.24,16628.55,28263.79,24418.13,11057.95,29096.60,15168.65,1090621.62,924536.19,756031.56,422301.84,2261957.75,872672.69,1069010.50,2343622.25,4027564.00,6371978.50,4742534.50,2598231.00,992935.69,3245396.00,2355920.25,6614388.50,3035130.00,2074352.62,993259.50
g,270,270,32,118.060982,13.024,0.836481,[M+H]+,,Guanidoacetic acid,Guanidoacetic acid,C3H7N3O2,0.076,1.033959,118.060982,39687768.00,58307120.00,60018204.00,79597664.00,73789128.00,61566452.00,6354.74,39195.22,42554.54,21271.91,16681.98,33789.94,6152.90,60414176.00,74114952.00,52407024.00,79293072.00,100287688.00,52375456.00,60513300.00,76860544.00,75447048.00,75038472.00,72375096.00,64888352.00,73712640.00,70435992.00,81790472.00,63966052.00,75575208.00,81059232.00,66755228.00
g,271,271,6,118.049858,7.853,0.735547,[M+H]+,,Acetylglycine,Acetylglycine,C4H7NO3,0.877,0.129257,118.049858,5944.22,18673.00,10304.66,5321.18,20041.82,9521.68,416.08,374.61,575.12,367.16,934.28,661.83,597.22,6882.37,7989.80,3912.11,1970.99,16788.59,5408.00,10336.32,23683.09,38766.11,45046.20,36642.64,11064.68,5385.96,23221.71,21847.95,57516.05,20906.92,28200.95,6269.12
g,274,274,31,116.070572,11.839,0.827294,[M+H]+,,L-Proline,L-Proline,C5H9NO2,0.029,0.262923,116.070572,3683171.25,2771516.75,2954913.00,4587713.00,3246044.75,4345240.00,12604.92,18289.10,7666.41,11569.70,9224.56,10133.90,12291.53,3467545.75,3736844.75,2032650.88,4431959.50,4067584.00,3235267.25,3563388.00,6208946.00,11320083.00,16259499.00,10403361.00,8099134.50,3710437.25,14569247.00,5949785.50,8207588.00,4506721.00,6256788.50,2669069.75
g,275,275,11,116.070602,13.722,0.648261,[M+H]+,,L-Proline,L-Proline,C5H9NO2,1.912,0.000000,116.070602,358533.50,697660.19,604973.94,436147.25,704402.44,680302.94,7249.90,7561.46,7578.70,7293.43,7712.07,8075.61,7912.86,556751.75,563103.31,331718.59,316725.00,1008221.25,381307.09,536498.81,669234.69,1702153.88,1101447.50,811192.25,621285.50,532877.31,1207043.12,886927.69,1202805.88,798138.94,953002.81,469413.97
g,276,276,11,115.050323,4.519,0.686711,[M+H]+,,N-Methylhydantoin,N-Methylhydantoin,C4H6N2O2,0.739,1.061018,115.050323,705373.75,516054.16,506538.09,3172758.75,369732.62,2023151.62,870.48,637.75,318.95,764.88,1390.72,1679.75,1099.61,921064.75,853852.81,469548.50,30568.63,1040830.00,568950.44,731988.94,1172179.12,1750239.62,1241885.38,1412469.38,996778.69,611782.19,1064314.62,841024.00,2179320.50,1223251.12,840399.69,593224.75
g,278,278,25,114.065865,7.711,0.836566,[M+H]+,,Creatinine,Creatinine,C4H7N3O,0.161,2.809199,114.065865,240771504.00,492071904.00,366191968.00,349545024.00,455010464.00,449603872.00,9312.06,22847.68,22550.62,14927.68,16689.72,23282.22,6919.16,363989408.00,336678368.00,227857728.00,212947920.00,458745984.00,270481824.00,384394080.00,546050880.00,689107648.00,782548992.00,676316736.00,507110688.00,331214688.00,622839104.00,594606656.00,891736320.00,522849184.00,747431616.00,350815008.00
g,279,279,1,149.059525,1.986,0.505472,[M+H]+,,Cinnamic acid,Cinnamic acid,C9H8O2,-1.000,1.228404,149.059525,70264.77,109903.37,81447.11,114392.30,91089.72,135396.36,480.22,854.87,974.88,1282.88,1091.21,1487.04,893.94,61833.30,95879.31,41451.91,361.93,99835.16,61670.81,76931.75,146325.92,216350.12,223771.08,174480.83,148443.80,124357.65,212702.50,135132.45,151158.45,121114.56,162693.14,99152.40
g,281,281,0,149.059753,4.265,0.458900,[M+H]+,,Cinnamic acid,Cinnamic acid,C9H8O2,-1.000,0.307101,149.059753,100637.18,180088.50,228527.45,143010.64,220424.55,228212.67,26977.35,22569.40,26479.79,30628.23,30398.62,37103.18,37755.50,122357.15,132047.33,94294.71,17359.56,129561.02,118383.25,125796.91,265862.12,360268.66,293427.28,314461.25,221252.58,185681.77,300815.12,361090.34,387424.41,258505.05,407458.97,169647.30
g,283,283,7,149.059753,7.042,0.701816,[M+H]+,,Cinnamic acid,Cinnamic acid,C9H8O2,-1.000,0.307101,149.059753,28728.29,127307.44,68408.98,80110.41,70306.80,95444.16,1971.32,1647.12,3217.63,3196.76,1773.94,3892.56,2466.34,88348.91,84514.31,42935.32,16073.83,184868.33,55463.12,83725.15,137994.05,181190.23,187969.38,158915.52,74223.30,63982.26,143265.94,97339.34,323559.00,140049.64,85838.40,62817.98
g,285,285,23,113.034500,6.172,0.824926,[M+H]+,,Uracil,Uracil,C4H4N2O2,1.142,0.472473,113.034500,949124.19,2395731.75,3644939.75,2177045.75,4309518.50,4883047.50,495.83,1213.04,903.16,965.78,1321.35,1564.63,533.38,1263207.00,1146097.38,508369.59,14438.59,1404783.00,798625.56,1262511.62,6391526.00,14240360.00,17508562.00,14339903.00,8728580.00,3916468.00,12128057.00,9385743.00,13711445.00,7607740.50,10917342.00,5122696.00
g,289,289,23,112.050529,7.597,0.757039,[M+H]+,,Cytosine,Cytosine,C4H5N3O,0.393,0.068089,112.050529,1184480.62,2046227.12,1977786.00,2265003.00,2874761.25,3119030.75,752.83,870.31,607.84,1661.65,870.34,1013.00,1041.77,1808303.62,2026207.62,1105328.50,750253.19,2587441.75,1496130.50,2145458.25,2862337.25,4519170.50,6025447.50,4182166.75,3149189.25,1981989.38,4437851.00,3675935.25,4946596.50,3217308.75,4218476.50,2072356.50
g,291,291,23,110.026871,12.923,0.852570,[M+H]+,,Hypotaurine,Hypotaurine,C2H7NO2S,0.323,1.456163,110.026871,18897.17,51522.97,120932.79,570557.31,920699.06,533751.44,0.00,252.90,281.48,293.43,0.00,363.26,0.00,127196.84,73717.40,26539.19,409010.41,489446.66,52798.54,139749.22,1529998.12,13978700.00,15972833.00,7745032.00,5854289.50,706267.31,10413832.00,3281978.25,9725057.00,2250331.00,3721389.00,414520.88
g,292,292,0,114.055084,7.084,0.238847,[M+H]+,,1-Pyrroline-5-carboxylic acid,1-Pyrroline-5-carboxylic acid,C5H7NO2,-1.000,1.137169,114.055084,302060.59,389574.62,406828.38,156263.89,430141.41,417500.16,2247.48,1164.15,1343.17,2622.52,3316.02,3690.28,487.00,280246.56,295753.25,148536.69,5592.98,241929.33,154703.92,278131.50,434235.84,883011.00,1278195.25,652318.00,524445.50,260080.06,762317.25,1040356.06,1045603.75,506550.09,964368.94,392731.25
g,294,294,12,114.054947,9.402,0.802804,[M+H]+,,1-Pyrroline-5-carboxylic acid,1-Pyrroline-5-carboxylic acid,C5H7NO2,-1.000,0.066892,114.054947,44556.11,305747.91,271607.41,57975.12,451109.62,172947.80,211.01,0.00,75.99,634.84,186.71,425.74,169.65,93667.46,121485.66,37467.75,186505.33,238392.05,85198.40,106237.07,327622.16,864468.31,1343900.00,399976.59,388789.84,201737.02,559126.44,562449.44,820726.75,279030.62,646968.75,254230.52
g,295,295,2,114.054886,10.443,0.624517,[M+H]+,,1-Pyrroline-5-carboxylic acid,1-Pyrroline-5-carboxylic acid,C5H7NO2,-1.000,0.602030,114.054886,13006.24,115637.16,129057.38,15458.42,191532.17,42190.52,347.79,392.83,0.00,143.88,674.35,718.02,0.00,10716.79,22497.65,6370.43,46616.41,84728.87,25042.23,12687.75,172300.58,368600.00,467335.47,110016.82,192575.30,111791.49,211933.30,201581.08,325014.78,134900.08,197503.33,138126.52
g,296,296,0,114.054848,10.918,0.228628,[M+H]+,,1-Pyrroline-5-carboxylic acid,1-Pyrroline-5-carboxylic acid,C5H7NO2,-1.000,0.936492,114.054848,130524.56,269238.34,292325.66,89374.26,420348.25,187620.12,3490.01,5122.33,8002.46,5745.63,4128.13,4778.42,4328.06,104643.26,125418.06,74499.32,92693.23,132595.83,103257.63,176515.94,462013.75,2106614.75,2657184.00,993767.69,613164.44,227765.80,999662.44,464729.34,1804230.38,471911.28,507778.50,293074.91
g,298,298,0,114.054932,12.299,0.445182,[M+H]+,,1-Pyrroline-5-carboxylic acid,1-Pyrroline-5-carboxylic acid,C5H7NO2,-1.000,0.200677,114.054932,146883.17,791962.44,666522.44,314796.84,745206.25,524345.81,3226.32,7566.72,11374.79,8700.87,7711.97,10769.08,4605.04,382287.03,359715.09,191912.25,181070.70,635701.19,271557.88,565530.81,622722.06,1778178.88,2367627.25,1582433.62,852788.25,442356.47,1291383.38,864584.00,2504803.00,1107910.50,949933.94,508604.88
g,299,299,11,114.054901,13.522,0.697608,[M+H]+,,1-Pyrroline-5-carboxylic acid,1-Pyrroline-5-carboxylic acid,C5H7NO2,-1.000,0.468246,114.054901,304322.41,526972.81,414654.59,209956.83,544117.75,354032.91,7965.82,19015.68,25386.17,21716.90,18441.30,25782.60,9998.16,456815.75,469260.25,249614.14,254559.86,630814.62,308676.16,498229.50,436854.03,871924.56,1014964.56,636391.94,545520.69,273833.03,668568.81,691313.62,1028798.31,604721.69,701475.75,436403.34
g,300,300,1,114.055031,14.686,0.535859,[M+H]+,,1-Pyrroline-5-carboxylic acid,1-Pyrroline-5-carboxylic acid,C5H7NO2,-1.000,0.668923,114.055031,17154.52,12629.27,11557.61,9179.27,8036.50,10005.68,3051.48,9973.60,9839.13,6661.46,7436.05,12410.41,4289.89,26684.02,19097.78,23213.88,58532.36,24494.84,19997.67,34660.45,6218.49,4851.48,2503.74,3194.36,0.00,11442.47,0.00,5703.93,3496.54,10795.29,10268.82,11036.12
g,302,302,0,124.039330,7.514,0.308992,[M+H]+,,Nicotinic acid,Nicotinic acid,C6H5NO2,0.404,0.184524,124.039330,40610.52,174286.50,77256.67,43052.79,62826.95,101122.84,925.79,1518.13,1574.44,888.71,1983.02,811.43,1045.70,89783.37,82026.66,34188.20,21972.77,71252.46,85668.88,75329.73,37703.05,164733.67,214758.36,189734.81,87361.30,28399.25,115892.94,107477.27,249660.31,124686.09,144457.70,62360.00
g,304,304,27,123.055290,4.288,0.835188,[M+H]+,,Niacinamide,Niacinamide,C6H6N2O,0.028,0.000000,123.055290,4329994.50,5762504.00,5132525.50,4965114.50,8584907.00,5366471.00,16333.79,6367.06,1992.83,3897.81,10083.55,9480.59,16480.73,13374741.00,14074056.00,11655664.00,2933406.75,23355242.00,7821998.00,9517879.00,12428336.00,27001734.00,12241137.00,12345359.00,3191394.00,8510144.00,4456156.50,11087669.00,26986618.00,11880265.00,13673856.00,826597.50
g,305,305,0,123.044060,2.151,0.350539,[M+H]+,,4-Hydroxybenzaldehyde,4-Hydroxybenzaldehyde,C7H6O2,0.619,0.000000,123.044060,1309348.12,2495469.00,1604943.62,2475177.75,2327593.75,2756361.00,64020.92,49546.33,52608.55,53367.79,55486.39,49741.38,57062.40,613615.31,1897045.62,955104.81,686230.94,2378056.25,1125542.62,1725320.88,2893082.00,4537807.50,5017872.50,3480116.25,2939609.25,2703386.25,4770694.50,2484997.25,3428339.75,2268980.00,2842388.25,2386260.50
g,310,310,0,122.026939,12.165,0.268974,[M+H]+,,L-Cysteine,L-Cysteine,C3H7NO2S,1.655,0.750266,122.026939,18451.26,144798.78,95460.30,58163.72,64506.50,122000.88,0.00,0.00,266.79,0.00,0.00,0.00,0.00,29106.23,27599.41,18640.90,4388.95,33454.57,24108.74,42169.32,55484.54,144330.20,408973.34,178231.62,144183.42,28706.30,209933.19,84328.27,283375.62,100182.59,101326.60,76105.99
g,311,311,0,122.026939,13.626,0.433390,[M+H]+,,L-Cysteine,L-Cysteine,C3H7NO2S,0.194,0.750266,122.026939,26935.94,91673.10,48576.12,26963.80,128707.66,64229.65,0.00,0.00,0.00,0.00,521.49,491.03,0.00,133408.11,151606.97,53915.64,63627.11,255313.14,77221.62,113968.16,60042.41,148560.08,136228.06,174597.02,78186.93,45898.92,90502.38,56990.72,99261.54,46643.35,63269.86,56448.39
g,314,314,27,120.065521,11.753,0.827498,[M+H]+,,L-Homoserine,L-Homoserine,C4H9NO3,1.557,0.000000,120.065521,237555.83,416094.66,417509.38,385439.03,684080.50,499629.88,3921.54,4580.46,2963.26,3871.51,4066.23,2312.29,3776.61,344831.91,465086.09,188705.12,357426.00,774772.69,312252.66,324022.06,1042421.81,1738718.88,1658931.38,1586987.88,901914.06,482717.41,1380656.88,766115.06,1403914.38,700032.56,1062463.12,580572.31
g,315,315,0,120.065422,13.710,0.249362,[M+H]+,,L-Homoserine,L-Homoserine,C4H9NO3,0.400,0.826067,120.065422,571402.44,509094.62,429011.09,277050.03,553076.81,362926.91,7456.29,6411.10,7849.07,7023.35,6510.79,9763.67,6760.54,593477.31,500290.41,337733.75,218469.94,606329.69,437188.03,521450.72,453456.72,805810.25,868325.94,865897.25,537098.69,326830.56,813365.31,752261.56,915290.19,655635.19,855438.31,592708.56
g,316,316,27,120.065521,11.753,0.827516,[M+H]+,,L-Threonine,L-Threonine,C4H9NO3,1.217,0.000000,120.065521,237555.83,416094.66,417509.38,385439.03,684080.50,499629.88,3951.75,4584.68,3041.41,3899.82,4142.19,2487.90,3761.42,344831.91,465086.09,189034.31,357949.59,774772.69,313096.75,324022.06,1042421.81,1738718.88,1658931.38,1586987.88,901914.06,484470.75,1382783.62,766115.06,1403914.38,700032.56,1062463.12,580572.31
g,323,323,32,118.086090,10.135,0.838199,[M+H]+,,L-Valine,L-Valine,C5H11NO2,0.875,1.421390,118.086090,135376672.00,51421828.00,84293272.00,182325712.00,92486504.00,148539184.00,376308.84,377280.53,400999.41,363588.25,376842.97,366204.25,355534.66,69511224.00,53513252.00,46417492.00,32913182.00,46820940.00,43381536.00,66190316.00,173831664.00,284761056.00,339274080.00,240172416.00,233094064.00,177098352.00,320606176.00,174569584.00,172531488.00,140508624.00,190209232.00,106771176.00
g,325,325,32,118.086113,13.230,0.835814,[M+H]+,,5-Aminopentanoic acid,5-Aminopentanoic acid,C5H11NO2,0.340,1.227564,118.086113,46491104.00,99938296.00,77103960.00,62686708.00,128953376.00,103368032.00,275944.72,295810.16,308040.59,305615.22,293167.50,290530.62,286972.38,81023640.00,97941480.00,39139920.00,84570976.00,153232464.00,56369756.00,80358776.00,121211520.00,141440336.00,107667912.00,124998760.00,94485560.00,79051752.00,109361248.00,121325952.00,143460688.00,123272512.00,137802192.00,67266752.00
g,329,329,1,102.054848,12.768,0.542839,[M+H]+,,1-Aminocyclopropanecarboxylic acid,1-Aminocyclopropanecarboxylic acid,C4H7NO2,0.998,1.046608,102.054848,62565.01,215388.06,178219.88,71737.72,119016.59,187793.33,2311.34,3510.32,3062.61,4219.13,3079.47,3521.60,3230.62,232842.69,260883.67,132053.84,258796.95,254831.70,159557.62,250417.12,100585.06,145706.38,228759.42,177898.48,192041.23,79010.82,167788.62,164113.31,272028.97,176265.31,166504.83,126600.34
g,331,331,18,98.023506,11.006,0.852202,[M+H]+,,Maleimide,Maleimide,C4H3NO2,0.176,1.556643,98.023506,51458.06,31078.87,26894.77,30486.83,29608.28,55772.73,149.57,211.83,423.75,452.10,0.00,189.99,655.97,26103.29,43790.64,15947.00,15675.88,51616.28,40214.34,34862.57,67912.55,82852.27,111997.27,86311.54,61289.58,27264.68,96426.90,47620.04,113359.90,54543.15,53692.86,49242.19
g,334,334,26,96.044243,13.219,0.853750,[M+H]+,,2-Hydroxypyridine,2-Hydroxypyridine,C5H5NO,0.031,1.509287,96.044243,115856.27,411761.59,277746.53,243393.19,359297.09,558287.88,1513.73,2400.94,2882.39,2609.90,3601.31,3841.83,2857.32,594505.94,549739.81,204639.38,371125.41,1081229.38,402754.09,463362.91,501220.41,837621.69,519259.91,1108359.50,284824.56,257612.19,333716.41,565550.50,419497.25,484279.03,602497.56,214439.88
g,337,337,15,90.054871,12.933,0.789937,[M+H]+,,Beta-Alanine,Beta-Alanine,C3H7NO2,0.417,0.931913,90.054871,6349425.50,6838024.00,7385359.50,6566834.50,7210528.50,7152152.00,9939.72,11130.45,8122.57,9346.99,11795.86,9879.88,8468.32,6510248.00,6166962.50,4962700.00,3983430.00,5095977.50,6059084.00,5841404.00,4647216.50,6384408.00,6931570.00,6866729.50,6822655.50,3863614.75,8380327.50,8707360.00,10259576.00,7403513.50,8563227.00,7106066.00
g,338,338,25,90.054802,11.045,0.826819,[M+H]+,,Sarcosine,Sarcosine,C3H7NO2,1.575,1.694386,90.054802,6766899.50,2566417.75,2125787.25,3065140.00,1658371.50,3587271.75,4075.48,4177.74,5822.71,2798.15,3624.39,3150.74,5257.89,3303990.00,3402794.00,2036177.62,1885370.00,3800762.75,3127644.25,3536979.00,7144895.50,7765433.50,9389252.00,8324162.50,7277281.50,3481297.25,10340365.00,4416258.50,6917152.50,4124455.25,6456648.00,4985177.50
g,339,339,18,90.054909,13.273,0.747664,[M+H]+,,Sarcosine,Sarcosine,C3H7NO2,0.653,0.508316,90.054909,1594061.00,1612276.62,1745126.00,3944268.75,2153377.25,2848023.00,38121.82,43038.14,40505.65,37889.88,54496.89,46495.38,57545.59,1773060.62,1786050.12,1228462.38,1285451.88,1972761.62,1408690.88,1578466.88,4264176.50,3961297.25,2860044.75,4422040.50,4063280.75,3867606.25,4175412.25,2990830.00,2854927.00,3134852.00,2413547.25,3272156.75
g,342,342,29,76.075508,12.508,0.833712,[M+H]+,,Trimethylamine N-oxide,Trimethylamine N-oxide,C3H9NO,0.092,2.406885,76.075508,202033024.00,170294752.00,130386200.00,148456592.00,155465456.00,132571160.00,7881.79,21654.79,15787.63,9611.85,12874.98,35596.21,6921.66,118536024.00,137419280.00,107276312.00,138210096.00,175056064.00,97726456.00,123944960.00,139229600.00,157565680.00,153175856.00,166806896.00,131406968.00,100919080.00,147230480.00,159773184.00,169256576.00,160341584.00,166719424.00,98342176.00
g,343,343,28,76.039177,13.176,0.855923,[M+H]+,,Glycine,Glycine,C2H5NO2,0.124,1.705693,76.039177,301924.16,468153.16,562452.31,627299.06,654626.31,508317.97,1259.18,1686.58,1796.92,1689.98,1157.93,1267.45,1195.87,473020.84,598172.94,440984.75,750012.00,922678.00,425011.50,481048.53,615679.44,480503.66,552801.50,524026.09,457141.91,641878.19,517081.22,722657.75,452430.97,572687.88,690254.50,628618.25
g,344,344,25,74.071152,10.401,0.845590,[M+H]+,,Methylguanidine,Methylguanidine,C2H7N3,-1.000,1.648012,74.071152,4260758.50,7098915.50,5051222.00,2781250.75,7218265.50,5114678.00,725.39,1054.51,1845.56,1343.19,708.93,1619.81,437.85,7107738.00,6459422.50,3343159.00,15779335.00,16829206.00,4692196.50,4578821.50,6084413.50,11067584.00,8916563.00,9900920.00,5786640.00,3434596.75,8082126.50,9385737.00,11102424.00,6241656.00,13518856.00,5906884.00
g,349,349,15,90.054871,12.933,0.784909,[M+H]+,,L-Alanine,L-Alanine,C3H7NO2,0.057,0.931913,90.054871,6349425.50,6838024.00,7385359.50,6566834.50,7210528.50,7152152.00,9939.72,11130.45,8122.57,9346.99,11795.86,9879.88,8468.32,6510248.00,6166962.50,4962700.00,3983430.00,5095977.50,6059084.00,5841404.00,4647216.50,6384408.00,6931570.00,6866729.50,6822655.50,3863614.75,8380327.50,8707360.00,10259576.00,7403513.50,8563227.00,7106066.00
g,351,351,31,106.086212,11.739,0.834407,[M+H]+,,Diethanolamine,Diethanolamine,C4H11NO2,0.061,0.431501,106.086212,4711846.50,3340320.25,1830240.12,1532365.38,2740933.50,2368380.25,124228.38,117091.90,124971.21,128444.12,130808.94,128029.75,123953.73,2134422.25,3485184.00,1167522.88,1916242.62,5646491.50,1403170.62,1700835.62,3478600.00,6828528.00,4665504.50,4648724.50,1759943.12,1560896.00,3309027.00,4053227.00,9300623.00,3731237.75,4620941.50,1385965.38
g,354,354,2,106.049828,13.684,0.688024,[M+H]+,,L-Serine,L-Serine,C3H7NO3,0.284,0.431649,106.049828,316500.78,187522.08,162570.77,141780.08,135414.58,136831.02,3912.98,3159.39,1181.66,2678.12,2858.42,2926.85,2284.19,216903.77,166098.30,157954.20,87773.44,160097.17,230001.45,172043.67,118341.35,186676.08,239599.08,236839.38,190402.98,89462.25,117985.71,169778.55,230565.30,167008.11,142128.16,132166.55
g,359,359,1,102.091293,10.438,0.522214,[M+H]+,,Betaine aldehyde,Betaine aldehyde,C5H11NO,-1.000,0.448386,102.091293,10203.90,32687.45,17990.06,24498.25,32135.33,27488.84,3861.69,2232.61,4635.95,1928.58,1874.74,1572.58,2514.44,23475.62,33490.52,12727.44,111218.09,122022.52,16355.20,26076.17,37250.74,64509.48,60182.56,38521.46,28024.31,14642.20,40459.37,49141.30,61337.62,27231.23,55277.71,20701.78
g,360,360,25,102.091240,12.605,0.832389,[M+H]+,,Betaine aldehyde,Betaine aldehyde,C5H11NO,-1.000,0.971504,102.091240,240072.98,1082814.62,305039.94,294780.53,500569.25,337840.16,83.46,491.59,259.26,610.05,1000.00,1298.86,0.00,1041729.50,1428248.38,781824.31,1277985.88,2741913.75,910309.56,1154914.12,568386.56,761518.94,681103.69,867144.81,402792.66,286574.78,628331.19,806963.56,1125907.38,486572.16,790204.31,300006.41
g,361,361,25,102.091232,13.151,0.832521,[M+H]+,,Betaine aldehyde,Betaine aldehyde,C5H11NO,-1.000,1.046235,102.091232,2178746.25,2958601.25,2936267.75,2522782.00,2895797.25,3151970.75,1272.24,1354.43,2089.75,1431.65,1745.56,3332.96,391.82,3110168.75,2578929.25,1937091.00,1414601.12,2229858.00,2448284.00,3656037.25,2338975.25,2463682.75,2947793.25,2869369.00,2368032.25,1724758.00,2760522.75,3503034.00,3752881.25,3504493.00,3113411.75,2424127.00
g,364,364,17,102.091339,16.036,0.816362,[M+H]+,,Betaine aldehyde,Betaine aldehyde,C5H11NO,-1.000,0.000000,102.091339,32377.27,96693.80,110174.90,94805.46,96352.62,368356.50,3109.59,8560.66,3855.66,7089.53,7829.70,7527.16,7617.35,197791.33,183168.38,35247.62,30801.99,211757.45,109871.12,55954.93,705762.69,1333916.50,1109656.88,560287.38,272438.78,314300.53,795800.44,395904.75,1311678.62,295572.50,554118.81,76406.34
g,366,366,32,104.070465,11.366,0.836335,[M+H]+,,2-Aminoisobutyric acid,2-Aminoisobutyric acid,C4H9NO2,0.794,1.319576,104.070465,28491584.00,16948598.00,20195382.00,26692178.00,13939995.00,35013324.00,2024731.12,1706717.00,1556726.62,1877762.62,1616786.00,1658506.12,1883987.38,29882742.00,23178186.00,16781230.00,10283817.00,18321758.00,23131462.00,29673542.00,59325588.00,88673488.00,83220472.00,78522192.00,67026320.00,36883308.00,90718600.00,47157376.00,53696860.00,42713916.00,46917044.00,30089030.00
g,367,367,20,104.070549,13.374,0.757029,[M+H]+,,2-Aminoisobutyric acid,2-Aminoisobutyric acid,C4H9NO2,1.214,0.513169,104.070549,2264151.25,3520883.25,2898556.75,25630558.00,4784966.50,17408162.00,311783.03,293762.34,293643.03,260085.88,330832.25,343385.41,313007.47,6023957.50,6922205.50,3202028.75,2207200.00,8183326.00,3694163.25,5528234.50,4061564.75,5712285.50,7621451.50,5036757.50,5298896.50,3591157.00,7084378.00,7210669.50,4926705.50,5610845.50,9514333.00,4416064.50
g,377,377,18,105.018173,14.905,0.847014,[M+H]+,,Malonic acid,Malonic acid,C3H4O4,1.865,0.581186,105.018173,1098.15,6098.51,13852.98,13389.51,16021.80,5424.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3684.10,5516.47,1237.56,3917.13,10968.87,2118.05,10243.25,9628.33,14216.55,15361.02,26070.06,9590.36,6300.17,12472.44,5694.19,15427.53,14654.20,5345.83,7975.87
g,380,380,25,142.097412,6.499,0.846482,[M+H]+,,L-Histidinol,L-Histidinol,C6H11N3O,-1.000,0.536913,142.097412,68935.46,177422.64,149410.14,139432.16,85589.41,176533.56,794.07,1142.49,780.73,778.98,885.46,1068.80,1049.26,98587.46,123363.66,78836.82,31537.99,124961.20,127283.54,98920.90,184004.48,324700.53,261711.58,192953.55,115019.25,93732.41,235812.52,273859.62,440442.25,179250.12,297029.62,53677.75
g,385,385,22,142.097336,13.234,0.847472,[M+H]+,,L-Histidinol,L-Histidinol,C6H11N3O,-1.000,1.073825,142.097336,42808.94,50072.32,39852.12,19085.58,24832.66,44346.89,3833.27,4441.89,5794.39,5156.58,5297.61,4621.01,4427.20,67775.75,72138.25,37302.94,38619.47,87653.00,48318.14,91211.99,103926.72,104602.28,89908.34,109441.65,49380.38,47957.58,83018.35,67820.45,66301.95,37588.77,67751.88,28750.02
