label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,A1T0,A3T0,A4T0,A5T0,A5T1,A6T0,blank,blank_20230307115508,blank_20230306132712,blank_20230306165253,blank_20230306201833,blank_20230307140540,blank_20230307143122,O1T0,O1T2,O2T0,O2T1,O2T2,O4T0,O5T0,W1T0,W2T0,W2T1,W3T0,W3T1,W4T0,W4T1,Y1T2,Y2T0,Y4T0,Y4T1,Y5T1
g,95,95,0,147.066101,7.079,0.423962,[M-H]-,,Mevalonic acid,Mevalonic acid,C6H12O4,-1.000,1.245054,147.066101,1371196.12,2824005.00,1936879.62,1617819.62,2098808.25,2802408.75,13232.84,17519.24,11655.68,16582.50,16010.72,11747.10,14403.05,1884891.88,1906455.62,1195038.38,271098.84,1839152.38,1555603.12,1980758.12,4066696.25,5824588.50,6000966.50,4800250.50,2901771.25,2770360.75,7696420.00,3604288.00,5623310.50,2665017.75,5095032.50,2020213.38
g,96,96,1,147.066116,7.659,0.542775,[M-H]-,,Mevalonic acid,Mevalonic acid,C6H12O4,-1.000,1.141299,147.066116,399151.41,1392829.12,774762.69,517656.50,1102310.12,1296748.75,2423.10,2229.96,2858.11,2180.75,2403.91,2028.63,2157.05,788204.25,639668.56,320720.19,105827.71,2191736.25,427828.53,817174.69,3297680.75,4259582.00,4085939.75,3125946.00,1806394.38,904761.69,3130728.25,1713696.50,3506637.00,1559686.38,2446410.75,563843.12
g,97,97,5,147.066162,8.870,0.649614,[M-H]-,,Mevalonic acid,Mevalonic acid,C6H12O4,-1.000,0.830036,147.066162,261434.58,883624.94,467441.41,345714.34,673445.69,696087.75,1833.89,2106.82,1999.85,1476.96,1317.34,1277.70,1521.70,817514.56,796829.56,411219.38,480563.09,2518271.75,586968.75,736992.56,937999.50,1836034.62,1756624.62,1362220.88,610908.50,518900.59,1463317.50,1013937.50,2135279.25,693200.69,1306475.62,392286.03
g,98,98,22,147.066162,9.376,0.801654,[M-H]-,,Mevalonic acid,Mevalonic acid,C6H12O4,-1.000,0.830036,147.066162,406926.78,965458.81,561917.69,561560.12,891202.75,908999.19,2218.19,1930.38,2688.42,1679.23,1886.10,2399.68,1874.73,493326.78,532241.69,348933.47,668698.62,1203816.38,430645.88,534889.56,1359225.75,2388688.25,2704333.75,1773106.12,1062554.88,748985.75,1898574.38,1189174.12,2081066.00,947265.50,1848582.62,598643.31
g,100,100,16,147.066177,10.364,0.718007,[M-H]-,,Mevalonic acid,Mevalonic acid,C6H12O4,-1.000,0.726282,147.066177,116821.43,221592.94,172808.77,156068.09,226533.12,229649.00,1420.97,1379.67,1559.38,1361.17,1104.47,883.60,995.43,127153.62,147262.20,94440.04,34910.41,327421.34,109267.62,133970.28,418900.25,613921.00,586149.31,423356.25,310777.62,249476.67,505964.66,286247.88,402666.50,273418.47,369544.97,176877.83
g,103,103,29,157.036362,7.846,0.838084,[M-H]-,,Allantoin,Allantoin,C4H6N4O3,0.026,2.234841,157.036362,80793688.00,180306864.00,136166384.00,88189288.00,173957424.00,143002624.00,646.92,6699.38,718.77,7037.11,7005.36,8664.69,7630.82,117790344.00,123479976.00,73660200.00,47263436.00,226649264.00,91499392.00,125855720.00,201288704.00,331003104.00,330186208.00,305095520.00,161742032.00,94630952.00,236662976.00,209678608.00,462084512.00,221171056.00,282225440.00,95849064.00
g,105,105,12,157.025391,9.413,0.779876,[M-H]-,,"4,5-Dihydroorotic acid","4,5-Dihydroorotic acid",C5H6N2O4,0.203,0.583044,157.025391,160455.75,183705.25,137532.55,93215.56,123979.75,125771.52,2903.61,2760.17,3221.33,2544.37,2279.67,2501.41,2461.11,151795.56,122923.75,87620.54,27762.12,147010.78,123174.01,143104.50,96495.47,172373.11,211452.89,126470.40,132221.55,79389.66,145935.77,191949.38,203254.05,139391.70,183834.56,136136.23
g,106,106,0,156.066467,7.062,0.494517,[M-H]-,,N-Acetylproline,N-Acetylproline,C7H11NO3,1.638,0.977710,156.066467,930185.00,3484810.00,6115698.00,3827648.25,6224023.50,7284036.00,5306.12,6121.82,5612.99,6374.25,6109.49,5792.19,4717.70,2617872.25,2549951.25,1457362.00,122696.38,2513460.75,1856426.12,3313546.00,11728564.00,19590978.00,19069508.00,15601868.00,8188041.50,7040630.50,18327248.00,16266068.00,32682464.00,15388200.00,22973078.00,5016471.50
g,110,110,27,155.009644,8.386,0.841930,[M-H]-,,Orotic acid,Orotic acid,C5H4N2O4,0.536,1.181251,155.009644,3074971.75,4827020.00,4700056.00,2880454.25,5931956.00,5054759.00,1612.73,9344.99,1876.63,3334.95,3458.06,3349.52,1783.55,3740122.00,2933580.75,2104170.25,2812227.00,4933686.00,2495455.75,4655370.50,5291958.00,8635197.00,10814442.00,7643907.50,5257053.50,2836137.75,6746764.50,8381376.00,15042745.00,7617238.50,9947597.00,3812009.25
g,111,111,15,154.998489,11.695,0.744561,[M-H]-,,"2,5-Furandicarboxylic acid","2,5-Furandicarboxylic acid",C6H4O5,0.255,0.689113,154.998489,236123.27,612763.19,390083.66,192108.20,523165.78,390580.25,1633.35,1316.49,1263.79,1247.22,1385.25,2536.62,1745.56,325441.47,328690.03,124304.66,83532.07,521381.03,186803.14,294842.91,435290.66,890634.94,1163888.75,1086456.12,606929.44,179296.38,883153.06,566443.19,1372908.62,416033.12,619494.19,352368.91
g,114,114,0,153.019058,2.099,0.371894,[M-H]-,,"3,5-Dihydroxybenzoic acid","3,5-Dihydroxybenzoic acid",C7H6O4,0.099,1.794925,153.019058,38786512.00,73193368.00,54406336.00,55841344.00,62945940.00,73389528.00,26709.37,38107.69,8895.57,26819.72,31395.78,35164.89,29095.77,56672944.00,58421184.00,47703884.00,21839080.00,60913892.00,53183412.00,46876832.00,62607988.00,109426560.00,102622472.00,87556072.00,65978524.00,49990252.00,83567776.00,82444288.00,86202816.00,102280616.00,116404960.00,39027052.00
g,115,115,26,151.060883,10.088,0.842796,[M-H]-,,Ribitol,Ribitol,C5H12O5,0.818,2.121223,151.060883,3075704.25,5718602.50,4394922.50,3099722.00,5987243.50,4839792.50,2404.95,1143.92,2492.24,1237.89,1005.31,1484.00,1447.26,4767339.00,4838530.50,2973710.75,2150655.75,7265493.50,3778361.75,5045530.50,6199454.50,9985956.00,10591153.00,7755820.00,5523973.50,3756586.75,7945994.00,6762741.50,10938469.00,5949243.50,7475560.00,3579320.25
g,119,119,1,152.071564,10.870,0.516441,[M-H]-,,p-Octopamine,p-Octopamine,C8H11NO2 ,1.930,0.903055,152.071564,12487.14,43822.85,25004.79,10516.65,36843.26,33638.80,919.70,1476.60,935.77,1066.36,1235.09,1065.33,1034.07,30354.88,23604.69,18260.14,15109.65,32019.47,17819.12,22805.84,23292.37,67199.06,67972.99,62808.00,30809.52,18365.79,60225.11,48667.35,73594.43,38514.99,55070.23,22150.17
g,124,124,0,152.035156,4.253,0.411267,[M-H]-,,3-Amino-4-hydroxybenzoate,3-Amino-4-hydroxybenzoate,C7H7NO3,0.093,1.103998,152.035156,376121.25,723965.50,521310.75,335561.91,402219.91,635869.56,119133.62,91009.82,107358.06,82276.35,110434.22,96347.75,93809.87,1010176.56,888465.50,525685.69,254148.06,442872.88,793348.19,719414.81,648565.75,885622.81,591638.88,518488.16,521633.91,423133.12,590423.75,809940.31,1139423.38,746303.25,881924.50,391239.12
g,129,129,2,152.002121,11.551,0.741948,[M-H]-,,3-Sulfinoalanine,3-Sulfinoalanine,C3H7NO4S  ,1.419,1.204623,152.002121,12316.86,14810.21,8262.14,9824.68,17590.41,11473.81,936.91,1468.48,2235.63,1380.25,1810.74,2644.14,953.43,15071.70,15509.83,9409.76,6987.11,20030.14,24300.66,26317.28,23077.38,25904.89,56620.68,42566.57,16253.86,12958.16,35163.61,23350.72,64855.84,20844.43,24077.79,13973.23
g,130,130,25,151.061035,9.933,0.842709,[M-H]-,,D-Arabitol,D-Arabitol,C5H12O5,0.133,1.111117,151.061035,3075618.25,5718268.00,4394471.00,3099464.00,5986772.50,4839729.50,899.62,1070.11,673.10,633.54,899.50,762.78,655.16,4767293.00,4837854.50,2973415.25,2150655.75,7265141.50,3778147.75,5045435.50,6199454.50,9982952.00,10590721.00,7755372.50,5523875.50,3756192.00,7945486.50,6762221.50,10937293.00,5948571.50,7474142.50,3579044.25
g,131,131,0,153.019058,2.090,0.384528,[M-H]-,,2-Pyrocatechuic acid,2-Pyrocatechuic acid,C7H6O4,0.430,1.794925,153.019058,38786512.00,73193368.00,54406336.00,55841344.00,62945940.00,73389528.00,26709.37,38107.69,8895.57,26819.72,31395.78,22370.16,18185.71,56672944.00,58421184.00,47703884.00,5171270.50,60913892.00,53183412.00,46876832.00,62607988.00,109426560.00,102622472.00,87556072.00,65978524.00,49990252.00,83567776.00,82444288.00,86202816.00,102280616.00,116404960.00,39027052.00
g,133,133,18,179.055771,11.797,0.775147,[M-H]-,,D-Mannose,D-Mannose,C6H12O6,0.657,1.874794,179.055771,5072360.50,23109714.00,11044598.00,5071335.50,19546914.00,12419743.00,2172.20,64298.18,1898.45,66982.87,47817.75,71725.35,27758.15,48565500.00,43236528.00,32019814.00,8293068.00,22627536.00,50884964.00,71821736.00,13671060.00,33709888.00,36473804.00,25442862.00,18451936.00,11499304.00,24644192.00,22590122.00,50680572.00,23074776.00,25363546.00,13693545.00
g,134,134,20,179.055756,11.797,0.780547,[M-H]-,,myo-Inositol,myo-Inositol,C6H12O6,2.063,1.960012,179.055756,5072360.50,23109714.00,11044598.00,5071335.50,19546914.00,12419743.00,2172.20,64298.18,1898.45,66982.87,47817.75,71725.35,27758.15,48565500.00,43236528.00,32019814.00,8293068.00,22627536.00,50884964.00,71821736.00,13671060.00,33709888.00,36473804.00,25442862.00,18451936.00,11499304.00,24644192.00,22590122.00,50680572.00,23074776.00,25363546.00,13693545.00
g,135,135,31,179.055771,11.922,0.839425,[M-H]-,,D-Galactose,D-Galactose,C6H12O6,0.198,1.874794,179.055771,4980047.50,22919120.00,10918854.00,4976590.00,19359730.00,12299493.00,11763.86,58650.92,7134.70,54844.00,38965.72,60104.64,21670.25,48380096.00,43076676.00,31908096.00,8239512.00,22488486.00,50746092.00,71633720.00,13488904.00,33274262.00,36040524.00,25029670.00,18156234.00,11386696.00,24357056.00,22312520.00,50285884.00,22866606.00,25127006.00,13529217.00
g,136,136,22,179.051041,11.929,0.851605,[M-H]-,,Methionine sulfoximine,Methionine sulfoximine,C5H12N2O3S,0.901,8.095997,179.051041,11723.86,186466.00,95561.94,9084.03,149050.58,58791.58,160.15,426.16,0.00,0.00,204.66,304.50,170.92,311663.38,281157.47,138029.23,61247.75,134431.58,276016.22,454228.84,84740.29,228811.45,158138.36,177323.20,90999.84,93076.48,149979.05,135692.20,344722.12,178817.75,181622.70,108764.55
g,138,138,3,179.046097,8.695,0.816681,[M-H]-,,Nicotinuric acid,Nicotinuric acid,C8H8N2O3,0.195,0.681781,179.046097,48367.94,27885.82,159893.55,9342605.00,53820.82,1436254.62,2784.24,2183.19,2357.71,3005.50,2137.10,3228.06,2185.95,47407.46,24139.79,19272.22,17057.13,53292.04,22064.97,18888.03,60715.51,164324.27,534729.19,54067.86,34778.48,34455.52,61530.66,42271.36,167533.36,33749.37,51797.47,16681.93
g,141,141,31,179.034729,4.233,0.837300,[M-H]-,,4-Hydroxyphenylpyruvic acid,4-Hydroxyphenylpyruvic acid,C9H8O4,1.473,1.448876,179.034729,64122272.00,78820128.00,241514832.00,243808576.00,105266536.00,504134240.00,1116500.00,1255109.62,1028897.00,1256117.38,897855.19,933966.81,1003114.19,285858912.00,257574864.00,184471952.00,315653.53,203281872.00,208342976.00,448491776.00,169070832.00,305428192.00,506944992.00,366000384.00,345109024.00,89418176.00,463774720.00,233232240.00,375705088.00,256078608.00,247884880.00,106085944.00
g,145,145,7,178.072861,7.662,0.806788,[M-H]-,,Glucosamine,Glucosamine,C6H13NO5,-1.000,4.284441,178.072861,21881.06,32505.66,24051.44,36655.23,48466.83,39252.16,768.86,805.29,826.96,1385.17,1016.98,683.49,675.42,20500.51,27424.06,14963.59,26084.87,48646.50,17751.06,26663.37,50549.78,71340.16,68741.15,62508.07,29036.91,25335.69,41288.37,55564.88,79208.09,41288.10,41477.94,27223.95
g,147,147,9,178.071945,9.835,0.726045,[M-H]-,,Glucosamine,Glucosamine,C6H13NO5,-1.000,0.856888,178.071945,15643.66,37780.03,18607.47,19020.69,24550.97,25524.94,435.93,277.50,203.36,992.81,567.82,209.15,357.09,26183.80,33164.02,20195.18,8788.89,30017.93,18528.87,32569.32,22504.52,51574.44,41534.72,25107.15,22950.20,23887.06,37531.36,34322.98,45769.76,38468.83,32603.68,20016.44
g,148,148,13,178.071945,10.249,0.752144,[M-H]-,,Glucosamine,Glucosamine,C6H13NO5,-1.000,0.856888,178.071945,17031.06,6659.17,8448.03,26486.52,8651.33,20026.26,300.28,445.98,356.64,708.91,187.44,257.04,614.12,6845.05,4113.19,5834.00,9797.52,3656.93,5461.80,6851.27,25285.95,54032.18,72647.87,41518.35,37111.04,23185.54,58564.26,25302.27,27643.41,22920.46,33141.64,9355.27
g,152,152,0,178.050674,2.904,0.193875,[M-H]-,,Hippuric acid,Hippuric acid,C9H9NO3,-1.000,1.628281,178.050674,74733608.00,94975552.00,78806680.00,33324056.00,40791940.00,103334848.00,72498.77,183255.17,55440.02,77809.67,95734.65,169587.31,79432.48,49635828.00,44429716.00,44679996.00,37691.97,6634110.00,60701388.00,39376244.00,32567880.00,73772792.00,188993152.00,93780584.00,71430592.00,25966130.00,98210680.00,71415512.00,59577108.00,25990818.00,125447104.00,45513052.00
g,155,155,0,178.050507,6.186,0.385819,[M-H]-,,Hippuric acid,Hippuric acid,C9H9NO3,-1.000,2.570970,178.050507,826443584.00,1363365120.00,735052992.00,376404640.00,684121152.00,944878656.00,8736.43,76531.96,8913.16,42094.80,44254.53,63659.19,34973.73,478002528.00,508268768.00,446723584.00,4541671.00,1111995008.00,577069760.00,486353632.00,535950208.00,869957824.00,1839660672.00,1100671232.00,1086211456.00,437221120.00,1270520960.00,1139972736.00,1019786560.00,534575648.00,1825012736.00,644594752.00
g,157,157,0,166.050812,6.907,0.365777,[M-H]-,,Pyridoxal,Pyridoxal,C8H9NO3,0.517,0.918922,166.050812,146098.89,573168.06,357465.66,222765.73,204666.20,203135.62,32404.41,39173.37,40107.89,33947.49,33540.95,38908.30,40411.21,382991.09,195176.11,287609.38,243628.62,189239.30,311183.06,377708.78,128860.38,792872.00,452868.09,184402.36,275191.75,523489.00,443551.25,379953.91,367564.84,2089758.62,891741.50,260120.30
g,160,160,0,177.040283,7.504,0.346500,[M-H]-,,L-Gulonolactone,L-Gulonolactone,C6H10O6,0.136,1.034258,177.040283,901336.56,1351800.25,1594252.62,747292.94,2102660.00,1025813.81,4706.24,8672.05,3732.57,7317.94,6223.44,7304.86,6062.78,1324379.12,1151142.00,954119.19,607297.94,1505288.38,1253018.88,1409775.50,3702446.75,5638607.50,7079034.50,4514640.50,2827315.75,2116229.75,3360117.00,2300501.25,5073026.00,1937545.88,2950826.75,1713049.62
g,162,162,1,177.040329,9.478,0.574876,[M-H]-,,2-Keto-3-deoxy-D-gluconic acid,2-Keto-3-deoxy-D-gluconic acid,C6H10O6 ,1.332,0.775693,177.040329,83913.90,292282.25,131527.14,113039.03,261164.31,168149.73,2212.36,1204.59,1638.98,2897.51,2859.92,4790.04,1935.73,234111.83,228122.30,159521.58,242642.88,622673.50,179537.36,275534.22,164556.83,363995.00,606760.56,263871.28,170603.61,91690.43,355725.34,361828.47,637903.94,239114.33,408926.59,140155.70
g,163,163,23,177.040283,10.917,0.825010,[M-H]-,,2-Keto-3-deoxy-D-gluconic acid,2-Keto-3-deoxy-D-gluconic acid,C6H10O6 ,0.107,1.034258,177.040283,422692.00,911508.25,536292.81,417907.50,758087.25,581775.81,797.23,8020.31,945.37,5371.29,6009.55,9272.14,2914.85,667845.38,867571.00,465133.75,646860.31,1363291.62,604252.00,880122.56,506405.41,958183.75,1036257.69,608648.75,494460.91,389570.03,821212.44,773002.81,1477339.12,907172.19,1042825.50,582431.94
g,165,165,0,177.033661,11.776,0.447457,[M-H]-,,Cysteinylglycine,Cysteinylglycine,C5H10N2O3S,1.324,1.551444,177.033661,2381.53,9533.75,8586.36,6909.86,13954.75,13716.62,0.00,634.11,0.00,415.60,271.95,215.88,224.93,3076.96,4472.23,3397.09,1640.35,8265.39,6454.60,8864.61,10050.76,17521.41,28567.35,18921.98,18396.22,2316.13,24722.57,21732.37,25790.04,11884.26,18329.15,12445.84
g,171,171,0,176.038483,7.090,0.439965,[M-H]-,,N-Formyl-L-methionine,N-Formyl-L-methionine,C6H11NO3S,0.290,1.213500,176.038483,1828535.88,7717868.00,14041895.00,5779700.00,12122077.00,11431607.00,0.00,290.02,0.00,128.63,409.01,411.11,228.76,5597105.50,5310964.00,3789270.75,195605.08,3864236.75,4179972.25,4667457.50,33925232.00,66986588.00,39389812.00,42341828.00,26954888.00,23822614.00,36223468.00,16117503.00,31835454.00,19955062.00,19378554.00,20489054.00
g,175,175,4,175.060974,11.604,0.671981,[M-H]-,,2-Isopropylmalic acid,2-Isopropylmalic acid,C7H12O5,1.426,1.307439,175.060974,1099310.62,2834825.00,2076140.12,1628930.62,3147696.25,12144703.00,36152.18,80584.88,35577.90,64893.39,56827.31,61233.67,60287.90,4752795.50,1689660.38,860575.00,608012.81,2272843.75,1555665.12,1641714.00,16356736.00,36285784.00,37320560.00,7647218.50,3513403.75,5275847.50,27330810.00,9430395.00,36322040.00,5133626.50,11231501.00,4738862.50
g,176,176,27,178.036652,10.932,0.854580,[M-H]-,,Isoxanthopterin,Isoxanthopterin,C6H5N5O2,0.172,2.228348,178.036652,119443.71,149654.73,95141.28,9234.48,176495.19,28563.57,764.60,2435.84,433.97,1847.33,1933.52,2337.71,1747.17,66150.19,78894.30,53784.87,67304.73,156418.61,63091.91,94103.21,112520.16,160619.86,240482.61,180475.38,89523.62,74358.80,89021.79,75822.79,319036.09,144807.89,106683.73,68904.10
g,181,181,15,184.000427,12.031,0.811827,[M-H]-,,Phosphoserine,Phosphoserine,C3H8NO6P,1.909,6.634197,184.000427,14582.25,43270.61,31830.34,6627.33,46629.71,21298.60,426.15,251.97,338.52,507.09,353.35,309.41,454.17,20362.49,28700.30,8602.36,10527.89,42242.35,16599.68,30800.34,41974.47,80031.80,70532.84,96427.53,38162.30,21068.48,41638.65,34200.29,197642.30,74663.10,73430.72,34987.40
g,183,183,27,182.969818,12.039,0.845012,[M-H]-,,Phosphohydroxypyruvic acid,Phosphohydroxypyruvic acid,C3H5O7P,-1.000,1.084135,182.969818,38421.30,55690.84,54519.23,72401.96,44034.70,61420.36,0.00,1763.19,0.00,2653.62,5489.04,2412.94,824.19,61829.58,40396.54,39283.49,10940.15,43081.84,34047.06,44220.85,19988.76,36441.12,47657.16,81104.62,50153.14,42237.41,64761.36,32722.97,50185.33,63928.66,40661.04,26526.98
g,185,185,7,182.056946,12.946,0.785189,[M-H]-,,Phosphorylcholine,Phosphorylcholine,C5H14NO4P,1.354,10.057492,182.056946,13091.82,25753.07,13971.54,6190.52,19417.95,24111.95,175.78,250.18,184.03,463.23,268.05,245.78,218.89,16943.21,17477.83,12054.87,17308.69,48765.60,15020.57,27230.62,19101.10,21909.00,23199.48,23830.69,13306.17,6638.38,18694.97,26222.92,36155.39,19490.93,31333.98,9073.70
g,186,186,0,182.045715,2.506,0.427250,[M-H]-,,4-Pyridoxic acid,4-Pyridoxic acid,C8H9NO4,0.056,0.922002,182.045715,4124848.00,11121542.00,7182897.50,9159909.00,9023249.00,8425148.00,77408.91,72486.20,64621.05,69541.87,59135.46,65625.41,51423.22,8058552.00,7565784.50,4901817.00,4670280.00,16201357.00,7973633.50,7484668.00,14675776.00,25634046.00,13952135.00,15044777.00,8077295.50,20261704.00,17483552.00,8665616.00,17470022.00,29590378.00,21499192.00,6661665.50
g,187,187,0,179.055847,9.459,0.451989,[M-H]-,,D-Fructose,D-Fructose,C6H12O6,1.191,1.448705,179.055847,196581.73,1267442.38,596078.00,312836.66,918043.00,760468.44,864.50,4804.06,330.49,4533.33,2773.92,5386.97,437.08,702957.56,652302.19,326258.50,204300.86,820710.81,451993.41,746228.81,413982.47,1634590.62,3309081.00,1420000.88,895890.69,287962.62,1803641.12,1590103.12,3258518.75,932244.56,2095138.00,387170.84
g,188,188,20,179.055771,11.797,0.790047,[M-H]-,,D-Fructose,D-Fructose,C6H12O6,1.147,1.874794,179.055771,5072360.50,23109714.00,11044598.00,5071335.50,19546914.00,12419743.00,2172.20,64298.18,1898.45,66982.87,47817.75,71725.35,27758.15,48565500.00,43236528.00,32019814.00,8293068.00,22627536.00,50884964.00,71821736.00,13671060.00,33709888.00,36473804.00,25442862.00,18451936.00,11499304.00,24644192.00,22590122.00,50680572.00,23074776.00,25363546.00,13693545.00
g,190,190,0,181.050430,6.396,0.162399,[M-H]-,,Hydroxyphenyllactic acid,Hydroxyphenyllactic acid,C9H10O4,0.206,1.095629,181.050430,524917.56,1406677.50,1767673.00,1391233.12,2033529.00,2323161.75,5288.18,5884.41,3999.12,6470.76,7211.28,6049.50,5252.72,2454305.00,2579663.75,1557234.62,298832.84,5454226.50,1381600.25,2496441.00,4736799.00,10368539.00,10835767.00,7431544.00,5326876.00,2849813.75,8662658.00,4142832.75,6931589.50,3603973.00,4728766.00,1465225.38
g,193,193,0,180.066452,10.901,0.191617,[M-H]-,,L-Tyrosine,L-Tyrosine,C9H11NO3,0.171,0.932137,180.066452,21961.41,39462.56,37727.50,27708.28,41104.67,39307.62,7569.74,5072.79,5276.50,5607.46,5299.16,4874.99,4820.08,38312.47,33582.79,24239.39,29805.27,45627.20,25628.12,34244.74,49886.86,155482.42,548385.44,168402.20,64762.71,36274.32,124172.70,87362.51,455093.91,59797.13,110291.10,35222.21
g,198,198,18,179.055771,11.797,0.779022,[M-H]-,,D-Glucose,D-Glucose,C6H12O6,0.047,1.874794,179.055771,5072360.50,23109714.00,11044598.00,5071335.50,19546914.00,12419743.00,2172.20,64298.18,1898.45,66982.87,47817.75,71725.35,27758.15,48565500.00,43236528.00,32019814.00,8293068.00,22627536.00,50884964.00,71821736.00,13671060.00,33709888.00,36473804.00,25442862.00,18451936.00,11499304.00,24644192.00,22590122.00,50680572.00,23074776.00,25363546.00,13693545.00
g,199,199,0,179.055847,9.459,0.470568,[M-H]-,,L-Gulose,L-Gulose,C6H12O6,1.661,1.448705,179.055847,196581.73,1267442.38,596078.00,312836.66,918043.00,760468.44,864.50,4804.06,330.49,4533.33,2773.92,5386.97,437.08,702957.56,652302.19,326258.50,204300.86,820710.81,451993.41,746228.81,413982.47,1634590.62,3309081.00,1420000.88,895890.69,287962.62,1803641.12,1590103.12,3258518.75,932244.56,2095138.00,387170.84
g,202,202,0,182.012680,7.446,0.344329,[M-H]-,,L-Homocysteic acid,L-Homocysteic acid,C4H9NO5S,-1.000,1.006003,182.012680,270128.03,615327.00,333432.66,257477.55,725422.50,548709.44,1557.57,555.15,959.18,848.19,1050.92,671.28,919.80,599270.81,742116.50,349656.28,100266.80,2093204.12,561089.94,683907.62,664006.06,1276299.38,1519946.50,958122.69,640434.19,340240.22,1080221.38,1532693.38,2540282.25,722344.94,1767518.38,454113.12
g,204,204,5,182.014359,11.609,0.669498,[M-H]-,,L-Homocysteic acid,L-Homocysteic acid,C4H9NO5S,-1.000,8.215691,182.014359,44762.22,25853.55,25657.09,25784.81,23413.77,19332.38,2055.88,1347.94,2060.60,2094.62,1768.83,1730.77,1558.35,112267.77,75518.32,64688.93,7265.52,17326.87,63109.64,114389.21,22526.84,29439.29,34857.34,40282.91,61916.92,22785.38,44777.04,32096.08,26578.80,30552.53,22949.52,31417.01
g,206,206,15,182.012527,14.915,0.805563,[M-H]-,,L-Homocysteic acid,L-Homocysteic acid,C4H9NO5S,-1.000,1.844339,182.012527,163418.16,207716.67,299316.97,320643.25,345019.34,200057.20,2905.66,2464.91,3034.12,2771.97,3264.46,3342.22,2857.68,222542.38,235790.02,91394.84,152282.45,363484.09,123807.81,318472.66,299198.53,353718.62,357388.75,483023.41,338466.72,203241.39,305266.03,196582.08,412373.09,324874.09,196092.25,225889.94
g,208,208,3,171.005661,11.650,0.765583,[M-H]-,,Glycerol 3-phosphate,Glycerol 3-phosphate,C3H9O6P,1.910,4.372238,171.005661,0.00,0.00,0.00,0.00,1272.67,735.12,232.25,151.91,220.81,301.00,280.30,323.29,394.27,101384.55,82549.93,86678.34,1081.55,1029.38,110004.56,159395.09,2046.27,2011.72,6182.60,9078.10,2907.79,1394.82,3548.08,2847.13,6232.61,2874.60,3531.83,377.09
g,209,209,32,171.006180,13.806,0.837595,[M-H]-,,Glycerol 3-phosphate,Glycerol 3-phosphate,C3H9O6P,0.246,1.338440,171.006180,339415.12,833696.50,411648.88,284777.41,483864.84,445333.41,32998.38,49721.76,19776.58,31072.39,27396.62,28813.55,17493.06,620615.50,512145.59,283917.16,517037.34,1014427.75,474355.84,460992.62,1262515.50,1942493.88,4197505.50,1750767.62,1649467.38,698816.56,2763198.25,1508019.62,4330693.50,1020185.50,1916407.62,747554.00
g,210,210,3,169.008698,4.221,0.787799,[M-H]-,,Diethylthiophosphate,Diethylthiophosphate,C4H11O3PS,1.831,4.062766,169.008698,446699.00,1596763.62,1536267.88,990239.00,1149832.25,1336722.62,709.89,0.00,0.00,806.99,0.00,0.00,0.00,1590192.88,1534336.00,1017629.19,40097.00,1116953.50,1231625.38,1357709.38,1057206.38,1956065.00,1924470.12,1551273.62,1806756.62,978998.81,1521077.38,2328014.50,1805171.62,1577589.62,1710727.38,1031051.50
g,211,211,19,168.077606,13.604,0.797050,[M-H]-,,Methylhistidine,Methylhistidine,C7H11N3O2,1.156,1.452545,168.077606,86936.62,181042.19,304282.78,173882.94,303968.22,338339.62,336.29,4462.11,310.82,1507.37,2314.01,1694.02,788.48,81330.01,98309.65,39240.50,31355.90,91435.76,41231.08,91018.07,196158.88,494483.22,725957.25,509007.34,242933.08,72334.38,336250.25,445683.66,1513694.88,595000.06,483861.62,159536.42
g,212,212,26,168.066467,2.852,0.816599,[M-H]-,,Norepinephrine,Norepinephrine,C8H11NO3,1.268,0.907901,168.066467,163135.75,182097.11,467172.50,283061.50,515366.25,279815.34,114069.75,94600.38,90689.30,91448.81,94226.10,120092.65,93251.96,213080.11,190414.75,189792.44,136791.66,196223.17,233741.25,193381.25,531435.75,833255.94,3129089.00,496116.16,2308775.75,951251.69,1852657.88,478843.38,330111.72,182675.92,484048.75,807734.81
g,215,215,2,168.030075,7.043,0.559864,[M-H]-,,2-Furoylglycine,2-Furoylglycine,C7H7NO4,0.033,0.908098,168.030075,3457805.00,9814947.00,7416140.50,5029780.50,5672177.50,8906919.00,10841.00,12487.88,12361.33,13910.29,13741.79,13126.16,11038.39,6638594.50,6895707.50,5207954.50,15841.95,4480371.50,6348021.50,4936282.50,6336554.00,14143821.00,12281637.00,13275240.00,9267990.00,5239313.50,11093086.00,10399369.00,15178783.00,6969646.50,12500689.00,6354152.50
g,219,219,28,175.047775,12.245,0.846918,[M-H]-,,Allantoic acid,Allantoic acid,C4H8N4O4,-1.000,2.789425,175.047775,74618.47,171571.61,77141.79,60359.65,122200.29,90003.94,744.68,7142.41,328.05,4108.09,5130.34,7041.46,5566.69,93715.69,111441.76,64704.22,59836.58,151548.39,84275.41,99712.47,97142.52,149097.28,242272.06,170469.98,86393.93,66319.12,117680.45,130088.12,382824.50,148899.12,169098.30,97982.25
